鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段99巷31~60號,24.74,住,,,1070712,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061205.0,169.43,3,2,2,有,有,9280000,54772.0,坡道平面,34.62,0,,SPXNMLRJJHOFFEF56CA
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區三民路571~600號,15.08,商,,,1071205,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041230.0,167.43,2,1,2,有,有,21000000,125426.0,坡道平面,21.62,0,,RPSNMLOKJHOFFGF58CA
中和區,房地(土地+建物),新北市中和區景平路181~210號,3.27,住,,,1071125,土地3建物1車位0,三十一層,四十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,861104.0,77.82,2,1,1,有,有,11500000,147777.0,,0.0,0,,RPPOMLLKJHOFFHF18CA
中和區,房地(土地+建物)+車位,新北市中和區中正路151~180號,10.83,住,,,1071115,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940805.0,138.86,2,2,2,有,有,13700000,98661.0,坡道平面,37.05,0,含增建或未登記建物。;,RPUPMLMJJHOFFHF78CA
永和區,房地(土地+建物),新北市永和區環河西路二段211~240號,8.69,住,,,1071017,土地1建物1車位0,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880530.0,111.61,3,2,2,有,有,13660000,122390.0,,0.0,0,含增建或未登記建物。;,RPSQMLMJJHOFFHF68CA
三峽區,房地(土地+建物),新北市三峽區安溪路309巷1~30號,16.53,商,,,1071130,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850814.0,118.88,3,2,2,有,有,7360000,61911.0,,0.0,0,,RPSOMLMJJHOFFIF58CA
新店區,房地(土地+建物)+車位,新北市新店區寶橋路78巷61~90號,15.58,住,,,1071113,土地1建物1車位1,十九層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020829.0,188.06,3,2,2,有,有,25500000,145385.0,坡道平面,26.42,2000000,含增建或未登記建物。,RPQOMLRJJHOFFCF38DA
新店區,房地(土地+建物),新北市新店區安康路二段159巷1~30號,6.79,住,,,1071029,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870629.0,47.79,3,3,1,有,有,4150000,86838.0,,0.0,0,含增建或未登記建物。,RPPQMLRJJHOFFCF48DA
新莊區,房地(土地+建物),新北市新莊區青山路一段31~60號,10.51,住,,,1071122,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940906.0,92.38,2,1,1,有,有,5600000,60619.0,,0.0,0,含增建或未登記建物。,RPRNMLLJJHOFFBF67DA
中和區,房地(土地+建物)+車位,新北市中和區廣福路53巷1~30號,14.64,住,,,1071024,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,901106.0,105.04,2,2,1,有,有,13500000,149312.0,坡道平面,28.02,2000000,含增建或未登記建物。,RPQNMLTLKINFFHF66DA
中和區,房地(土地+建物),新北市中和區秀朗路三段151~180號,7.07,住,,,1071130,土地7建物1車位0,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850108.0,65.28,2,2,1,有,有,8800000,134804.0,,0.0,0,含增建或未登記建物,RPRNMLTLKINFFHF76DA
五股區,房地(土地+建物),新北市五股區西雲路91~120號,17.2,住,,,1071210,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870825.0,94.29,4,2,2,有,有,6050000,64164.0,,0.0,0,陽台外推,RPQNMLMJJHOFFBF77EA
淡水區,房地(土地+建物),新北市淡水區中正路一段156巷1~30號,3.67,商,,,1071214,土地1建物1車位0,三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840505.0,43.69000000000001,1,1,1,有,有,1920000,43946.0,,0.0,0,,RPQOMLTLJHOFFEF09EA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路721~750號,27.96,住,,,1071118,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030121.0,170.32,3,2,2,有,有,12300000,72217.0,坡道平面,33.84,0,,RPSPMLMLKINFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中正路1381~1410號,14.46,住,,,1071030,土地1建物2車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830803.0,149.96,3,2,2,有,有,8880000,59216.0,坡道平面,0.0,0,,RPUNMLPLKINFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區江南十街32巷1~30號,16.87,住,,,1071028,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821104.0,133.78,3,2,2,有,有,6400000,47840.0,坡道平面,0.0,0,,RPVPMLOLKINFFAH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路601~630號,12.87,住,,,1071110,土地1建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820820.0,157.61,3,2,2,有,有,6700000,42513.0,坡道平面,0.0,0,,RPPSMLQLKINFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區國聖一街1~30號,23.1,住,,,1071109,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951208.0,162.71,3,2,1,有,有,12800000,78668.0,坡道平面,0.0,0,,RPUPMLRJJHOFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國一路91~120號,12.28,商,,,1071117,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060929.0,131.22,2,2,1,有,有,9270000,86884.0,坡道平面,41.79,1500000,,RPPNMLLKJHOFFAH57CA
桃園區,房地(土地+建物)+車位,桃園市桃園區春日路61~90號,14.01,商,,,1071204,土地2建物1車位1,二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051123.0,174.26,3,2,2,有,有,13000000,88849.0,坡道平面,45.39,1550000,,RPVPMLLKJHOFFAH38CA
中壢區,房地(土地+建物)+車位,桃園市中壢區環中東路301~330號,14.83,住,,,1071114,土地1建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851016.0,156.66,3,2,2,有,有,6700000,42768.0,坡道平面,0.0,0,,RPRNMLOLKINFFBH38CA
中壢區,房地(土地+建物)+車位,桃園市中壢區精忠二街1~30號,33.88,住,,,1071026,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910920.0,190.79,3,2,2,有,有,6800000,35641.0,坡道平面,0.0,0,,RPSOMLSLKINFFBH98CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區奉化路258巷31~60號,34.0,住,,,1071107,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950218.0,200.18,4,2,2,有,有,11400000,56949.0,坡道平面,0.0,0,含增建或未登記建物。;,RPUOMLMLKINFFEH88CA
八德區,房地(土地+建物)+車位,桃園市八德區豐田三路31~60號,32.2,住,,,1071111,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031210.0,180.63,3,2,2,有,有,7500000,40563.0,坡道平面,27.78,1300000,,RPTOMLSJJHOFFFH56CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區新富一街1~30號,28.64,住,,,1071109,土地1建物2車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820922.0,203.51,4,2,2,有,有,7300000,35870.0,坡道平面,0.0,0,,RPUNMLPLKINFFGH66CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區環南路三段151~180號,32.11,住,,,1071014,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070403.0,193.54,3,2,2,有,有,11500000,64156.0,坡道平面,37.67,1500000,,RPTOMLOJJHOFFGH88CA
桃園區,房地(土地+建物)+車位,桃園市桃園區民有十二街1~30號,30.2,住,,,1071111,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030520.0,232.47,3,2,2,有,有,12850000,70412.0,坡道平面,92.58,3000000,,RPPNMLLJJHOFFAH57DA
八德區,房地(土地+建物),桃園市八德區中華路301~330號,7.51,住,,,1071113,土地1建物1車位0,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850803.0,73.02,2,1,1,有,有,3400000,46563.0,,0.0,0,,RPPNMLLJJHOFFFH08DA
八德區,房地(土地+建物)+車位,桃園市八德區中正路121~150號,19.43,商,,,1071203,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030623.0,159.68,3,2,2,有,有,7080000,45996.0,坡道平面,29.67,1100000,,RPVNMLOJJHOFFFH98DA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南福街91~120號,21.92,住,,,1070923,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920728.0,188.44,5,2,2,有,有,13450000,74991.0,坡道平面,26.42,1300000,含增建或未登記建物。;,RPWOMLOJJHOFFEH09DA
桃園區,房地(土地+建物)+車位,桃園市桃園區中山路847巷1~30號,12.79,住,,,1071007,土地1建物1車位1,二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891228.0,149.86,3,2,2,有,有,7400000,54640.0,坡道平面,36.39,1200000,,RPXOMLMJJHOFFAH58DA
桃園區,房地(土地+建物),桃園市桃園區大興西路二段1~30號,10.81,住,,,1071111,土地1建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830713.0,82.97,2,2,1,有,有,5200000,62673.0,,0.0,0,,RPPNMLLMKINFFAH97DA
龜山區,房地(土地+建物),桃園市龜山區文興路91~120號,7.36,商,,,1071130,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870416.0,74.47,4,2,2,有,有,6880000,92386.0,,0.0,0,,RPPNMLSJJHOFFHH88CA
平鎮區,房地(土地+建物),桃園市平鎮區中庸路121~150號,14.96,商,,,1071120,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941006.0,100.19,3,2,2,有,無,5100000,50903.0,,0.0,0,,RPUNMLPKJHOFFGH09CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南京路241~270號,22.57,住,,,1071017,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021209.0,140.82999999999996,3,2,2,有,有,5550000,39409.0,坡道平面,0.0,0,,RPQNMLOJJHOFFGH48CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路181~210號,21.26,住,,,1070729,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928.0,163.73000000000005,3,2,2,有,無,7580000,45953.0,坡道平面,27.07,1300000,,RPVNMLPLKINFFGH76CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路181~210號,13.67,住,,,1050812,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928.0,114.9,2,2,1,有,無,6080000,56131.0,坡道平面,27.07,1150000,,RPXNMLPLKINFFGH96CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路211~240號,13.71,住,,,1050829,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928.0,115.07,2,2,1,有,無,6120000,56477.0,坡道平面,27.07,1150000,,RPOOMLPLKINFFGH78CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路211~240號,14.76,住,,,1051112,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928.0,121.71,2,2,1,有,無,5850000,49662.0,坡道平面,27.07,1150000,,RPPOMLPLKINFFGH88CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路181~210號,21.64,住,,,1070520,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928.0,166.26999999999995,3,2,2,有,無,8150000,49210.0,坡道平面,27.07,1300000,,RPOPMLOLKINFFGH78CA
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路121~150號,22.98,住,,,1071117,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609.0,163.56,3,2,2,有,有,10800000,70732.0,坡道平面,29.25,1300000,,RPUQMLQKJHOFFFH76CA
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路91~120號,28.69,住,,,1071015,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609.0,223.14,4,2,2,有,有,12800000,61953.0,坡道平面,58.5,2600000,,RPPOMLPKJHOFFFH58CA
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路121~150號,22.84,住,,,1071109,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609.0,162.67000000000004,3,2,2,有,有,9800000,62959.0,坡道平面,29.25,1400000,,RPROMLPKJHOFFFH78CA
八德區,房地(土地+建物)+車位,桃園市八德區仁德路61~90號,29.55,住,,,1071118,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014.0,176.07,3,2,2,有,有,7900000,44869.0,坡道平面,0.0,0,,RPUNMLOLKINFFFH09CA
八德區,房地(土地+建物)+車位,桃園市八德區豐田路271~300號,29.85,住,,,1071026,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020720.0,161.42000000000004,3,2,2,有,有,7000000,43365.0,坡道平面,33.33,0,,RPVNMLOLKINFFFH56CA
八德區,房地(土地+建物)+車位,桃園市八德區國豐六街1~30號,32.81,住,,,1071108,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040720.0,203.34,4,2,2,有,有,12000000,59437.0,坡道平面,25.84,1450000,,RPXNMLPLKINFFFH86CA
八德區,房地(土地+建物)+車位,桃園市八德區國豐六街31~60號,27.95,住,,,1071128,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040720.0,173.05,3,2,2,有,有,9200000,53325.0,坡道平面,25.84,1350000,,RPOOMLPLKINFFFH68CA
八德區,房地(土地+建物)+車位,桃園市八德區忠勇五街1~30號,38.83,商,,,1071107,土地1建物1車位3,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980506.0,402.89,4,2,3,有,有,21300000,52868.0,坡道平面,0.0,0,,RPQOMLPLKINFFFH88CA
八德區,房地(土地+建物),桃園市八德區中華路301~330號,10.32,住,,,1071213,土地1建物1車位0,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850803.0,100.79,2,2,1,有,有,3980000,39488.0,,0.0,0,,RPTOMLRLKINFFFH76CA
八德區,房地(土地+建物)+車位,桃園市八德區中正路91~120號,16.32,商,,,1071116,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030623.0,139.32999999999998,3,2,2,有,有,6380000,45791.0,坡道平面,0.0,0,,RPXOMLRLKINFFFH17CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區新南路一段31~60號,34.39,其他,,,1071128,土地1建物1車位2,十七層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020701.0,436.35,4,2,4,有,有,31800000,72877.0,坡道平面,57.54,0,,RPROMLTJJHOFFEH98CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區大興八街1~30號,21.1,商,,,1071008,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050318.0,194.7,4,1,2,有,有,10400000,54345.0,坡道平面,24.49,1150000,,RPUOMLTJJHOFFEH66CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區忠孝西路182巷31~60號,18.73,住,,,1071116,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010426.0,163.75,3,2,2,有,有,11500000,70229.0,坡道平面,0.0,0,,RPXNMLOJJHOFFEH98CA
大園區,房地(土地+建物)+車位,桃園市大園區致善路一段91~120號,38.25,住,,,1071028,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070309.0,264.91,3,2,2,有,有,17780000,84648.0,坡道平面,85.58,2600000,本買賣標的雨遮面積2.70平方公尺不計價,RPPNMLNLKINFFEH38CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區忠孝西路182巷31~60號,11.51,住,,,1071126,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010426.0,112.4,2,1,2,有,有,8400000,74733.0,坡道平面,30.07,0,,RPTOMLOLKINFFEH98CA
桃園區,房地(土地+建物),桃園市桃園區經國一路91~120號,13.7,商,,,1071125,土地1建物1車位0,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060929.0,100.75,2,2,1,有,有,7780000,77221.0,,0.0,0,,RPRNMLLKJHOFFAH77CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路469巷61~90號,21.27,住,,,1071205,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070912.0,159.97,3,2,2,有,有,10250000,72047.0,坡道平面,39.91,1600000,,RPOPMLTJJHOFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路469巷61~90號,21.27,住,,,1071204,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070912.0,159.97,3,2,2,有,有,11200000,79960.0,坡道平面,39.91,1600000,,RPPPMLTJJHOFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街151~180號,12.16,住,,,1070918,土地1建物1車位1,八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323.0,112.07,2,2,1,有,有,8700000,87244.0,坡道平面,27.25,1300000,,RPTOMLQKJHOFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路385巷1~30號,22.17,住,,,1071119,土地4建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821.0,152.76,3,2,2,有,有,11100000,77371.0,坡道平面,24.03,1140000,親友、員工或其他特殊關係間之交易。;,RPVPMLSKJHOFFAH09CA
桃園區,房地(土地+建物),桃園市桃園區春日路1111~1140號,14.6,住,,,1071026,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890831.0,105.14,2,2,1,有,有,5600000,53262.0,,0.0,0,,RPWOMLSJJHOFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路451~480號,17.69,住,,,1071111,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030610.0,127.28,2,2,1,有,有,7280000,57197.0,坡道平面,0.0,0,,RPSPMLSJJHOFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路一段241~270號,25.31,商,,,1071112,土地1建物1車位2,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040811.0,294.86,3,2,3,有,有,29000000,105932.0,坡道平面,49.42,3000000,,RPVNMLRLKINFFAH98CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中山路781~810號,28.89,住,,,1071206,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040427.0,220.79,4,2,2,有,有,16600000,91071.0,坡道平面,58.28,1800000,,RPPPMLQLKINFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區中山路781~810號,22.19,住,,,1071101,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040427.0,162.48000000000005,3,2,2,有,有,14000000,98995.0,坡道平面,29.14,800000,,RPRPMLQLKINFFAH68CA
桃園區,房地(土地+建物),桃園市桃園區三和街61~90號,21.09,住,,,1071119,土地1建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,921113.0,138.51,2,2,2,有,有,8660000,62523.0,,0.0,0,含增建或未登記建物。;,RPVNMLSLKINFFAH09CA
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路211~240號,14.35,住,,,1071027,土地1建物2車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920613.0,138.95,3,2,2,有,有,9500000,68370.0,坡道平面,0.0,0,,RPQOMLPLKINFFAH38CA
桃園區,房地(土地+建物)+車位,桃園市桃園區桃鶯路331~360號,13.16,商,,,1071019,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061106.0,143.79,3,2,1,有,有,11100000,83437.0,坡道平面,31.13,1700000,,RPVNMLOLKINFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路181~210號,42.58,住,,,1070410,土地1建物1車位3,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070507.0,341.06,3,2,3,有,有,31580000,101839.0,坡道平面,75.15,4500000,,RPRNMLQLKINFFAH48CA
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路181~210號,41.3,住,,,1071010,土地1建物1車位2,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070507.0,316.01,3,2,3,有,有,29600000,99282.0,坡道平面,50.1,3200000,,RPSNMLQLKINFFAH58CA
桃園區,房地(土地+建物)+車位,桃園市桃園區莊一街31~60號,92.66,住,,,1071113,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950316.0,432.12,4,2,3,有,有,41600000,96270.0,坡道平面,0.0,0,,RPSNMLLJJHOFFAH77CA
桃園區,房地(土地+建物)+車位,桃園市桃園區寶慶路361~390號,14.47,住,,,1071110,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830411.0,143.79000000000005,3,2,2,有,有,7350000,51116.0,坡道平面,0.0,0,,RPTPMLSJJHOFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街151~180號,11.38,住,,,1071023,土地1建物1車位1,二十一層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323.0,106.5,1,1,1,有,有,8270000,91735.0,坡道平面,27.25,1000000,親友、員工或其他特殊關係間之交易。;,RPUOMLQKJHOFFAH68CA
桃園區,房地(土地+建物)+車位,桃園市桃園區吉安一街181~210號,11.34,住,,,1071130,土地1建物1車位1,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070323.0,106.3,1,1,1,有,有,7800000,84756.0,坡道平面,27.25,1100000,,RPVOMLQKJHOFFAH78CA
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路一段236巷1~30號,18.08,住,,,1071017,土地1建物1車位1,九層，十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880501.0,192.93,4,2,2,有,有,11400000,59089.0,坡道平面,0.0,0,,RPSQMLTJJHOFFAH88CA
中壢區,房地(土地+建物)+車位,桃園市中壢區環北路331~360號,6.87,住,,,1071128,土地1建物1車位1,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980629.0,115.17,2,1,1,有,有,9100000,79014.0,坡道平面,0.0,0,,RPPQMLKKJHOFFBH87CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區永美路371巷1~30號,49.55,住,,,1071129,土地1建物1車位2,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050830.0,339.23,4,2,3,有,有,16500000,48640.0,坡道平面,0.0,0,,RPRPMLOLKINFFDH78CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區龍安街二段781~810號,37.93,,一般農業區,甲種建築用地,1071109,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051005.0,176.68,3,2,2,有,有,9700000,60760.0,坡道平面,32.67,950000,,RPWOMLQLKINFFEH86CA
八德區,房地(土地+建物)+車位,桃園市八德區仁德路61~90號,35.92,住,,,1071121,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014.0,207.16000000000003,4,2,2,有,有,9850000,47548.0,坡道平面,0.0,0,,RPWNMLQLKINFFFH86CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區莊隆街1~30號,26.88,住,,,1071125,土地1建物2車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031002.0,169.95999999999995,3,2,2,有,無,8260000,48600.0,坡道平面,0.0,0,,RPTNMLPKJHOFFGH98CA
龜山區,房地(土地+建物)+車位,桃園市龜山區光?路151~180號,17.54,住,,,1071209,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011215.0,161.09,3,2,2,有,有,7900000,49041.0,坡道平面,35.83,0,,RPSOMLOKJHOFFHH98CA
八德區,房地(土地+建物)+車位,桃園市八德區豐德路181~210號,19.93,住,,,1071122,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030819.0,117.82,2,2,1,有,有,5600000,47214.0,坡道平面,22.51,1100000,,RPXNMLRJJHOFFFH86DA
龜山區,房地(土地+建物),桃園市龜山區文化二路34巷61~90號,6.8,商,,,1071204,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970316.0,75.24000000000002,2,1,1,有,有,7500000,99681.0,,0.0,0,,RPROMLQLKINFFHH66CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中豐路121~150號,29.32,住,,,1041017,土地1建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070627.0,205.09,3,2,2,有,有,17142000,91591.0,坡道平面,34.55,1522000,,RPXQMLLLJHOFFGH76CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中豐路91~120號,32.05,住,,,1041026,土地1建物1車位2,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070627.0,234.86,3,2,2,有,有,18180000,90085.0,坡道平面,64.31,2816000,,RPORMLLLJHOFFGH58CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中豐路91~120號,32.05,住,,,1041028,土地1建物1車位2,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070627.0,236.52,3,2,2,有,有,18646000,92192.0,坡道平面,69.0,3202000,,RPPRMLLLJHOFFGH68CA
